Long,Lat,Value,v1_sp_75_555_111_1021_0__real3,abs-Resiual,SQ-Residual,R_error
3.4,-0.8,-0.360616521,0.498282075,0.858898596,0.737706799,1.723719635
3.5,-0.8,-0.53693402,0.02652612,0.56346014,0.317487329,21.24170968
3.6,-0.8,-0.550029635,-0.128635079,0.421394556,0.177573372,3.275891457
3.7,-0.8,-0.491730352,-0.448854804,0.042875548,0.001838313,0.095522088
3.8,-0.8,-0.472510558,-0.235379308,0.23713125,0.05623123,1.007443058
3.9,-0.8,-0.521052203,-0.237428948,0.283623255,0.080442151,1.194560552
4,-0.8,-0.624816102,-0.311937004,0.312879098,0.09789333,1.003020142
4.1,-0.8,-0.84621581,-0.290868968,0.555346842,0.308410115,1.9092681
4.2,-0.8,-0.763165979,-0.982318878,0.219152899,0.048027993,0.223097513
4.3,-0.8,-0.628805724,0.136703581,0.765509305,0.586004497,5.599775074
4.4,-0.8,-0.595181973,-0.06026363,0.534918343,0.286137634,8.876304719
4.5,-0.8,-0.579789982,-0.09135665,0.488433332,0.23856712,5.346445296
4.6,-0.8,-0.487969196,-0.518744707,0.030775511,0.000947132,0.059326892
4.7,-0.8,-0.368808912,-0.165571362,0.20323755,0.041305502,1.227492168
4.8,-0.8,-0.488002793,-1.051976562,0.563973769,0.318066412,0.536108683
4.9,-0.8,-0.52846849,-0.913119376,0.384650886,0.147956304,0.421249287
5,-0.8,-0.561970457,-0.94835192,0.386381463,0.149290635,0.407424137
-5,-0.7,-0.768379489,-1.193542361,0.425162872,0.180763468,0.35621934
-4.9,-0.7,-0.759269672,-0.881831944,0.122562272,0.01502151,0.138985974
-4.8,-0.7,-0.696651613,-0.48737222,0.209279393,0.043797864,0.429403615
-4.7,-0.7,-1.018356416,-0.926514208,0.091842208,0.008434991,0.099126605
-4.6,-0.7,-1.102935646,-0.471747726,0.63118792,0.398398191,1.337977664
-4.5,-0.7,-0.942027878,-0.362386137,0.579641741,0.335984548,1.599514115
-4.4,-0.7,-0.78126556,-0.982656717,0.201391157,0.040558398,0.204945587
-4.3,-0.7,-0.648665589,-1.002266645,0.353601056,0.125033707,0.352801381
-4.2,-0.7,-0.449437605,-0.259845257,0.189592348,0.035945258,0.729635593
-4.1,-0.7,-0.281584691,-0.439362496,0.157777805,0.024893836,0.359106219
-4,-0.7,-0.443053917,-0.875466108,0.432412191,0.186980303,0.493922251
-3.9,-0.7,-0.571011827,-0.017689146,0.553322681,0.306165989,31.28035016
-3.8,-0.7,-0.547391575,-0.573960662,0.026569087,0.000705916,0.04629078
-3.7,-0.7,-0.546732428,-0.820572078,0.27383965,0.074988154,0.333717972
-3.6,-0.7,-0.50616835,-0.038829595,0.467338755,0.218405512,12.03563301
-3.5,-0.7,-0.261465115,-0.531725585,0.27026047,0.073040722,0.508270578
-3.4,-0.7,-0.197820227,-0.327597946,0.129777719,0.016842256,0.396149367
-3.3,-0.7,-0.908202464,-1.027524352,0.119321888,0.014237713,0.116125606
-3.2,-0.7,-1.610568556,-1.690864682,0.080296126,0.006447468,0.047488204
-3.1,-0.7,-1.232227784,-1.358259082,0.126031298,0.015883888,0.09278885
-3,-0.7,-1.024111606,-0.991958916,0.03215269,0.001033795,0.032413328
-2.9,-0.7,-0.977213515,-1.47112596,0.493912445,0.243949503,0.335737699
-2.8,-0.7,-0.943995557,-1.198660612,0.254665055,0.06485429,0.212458015
-2.7,-0.7,-0.865250472,-0.878923595,0.013673123,0.000186954,0.015556669
-2.6,-0.7,-0.774329578,-0.639710367,0.134619211,0.018122332,0.210437752
-2.5,-0.7,-0.476338886,0.219914719,0.696253605,0.484769083,3.166016391
-2.4,-0.7,0.274027242,1.01164794,0.737620698,0.544084294,0.72912786
-2.3,-0.7,0.675056926,0.234656364,0.440400562,0.193952655,1.876789337
-2.2,-0.7,0.111097308,0.711855769,0.600758461,0.360910728,0.84393284
-2.1,-0.7,0.346918706,1.005860806,0.6589421,0.434204691,0.65510267
-2,-0.7,0.719581811,1.186600447,0.467018636,0.218106406,0.393576993
-1.9,-0.7,0.104845538,0.518240511,0.413394973,0.170895404,0.797689421
-1.8,-0.7,-0.232059862,-0.377781838,0.145721976,0.021234894,0.385730495
-1.7,-0.7,-0.479727773,-0.900335968,0.420608195,0.176911254,0.467168047
-1.6,-0.7,-0.668587633,-0.819960833,0.1513732,0.022913846,0.184610282
-1.5,-0.7,-0.65948724,-1.025131941,0.365644701,0.133696047,0.356680625
-1.4,-0.7,-0.671445308,-1.147077322,0.475632014,0.226225813,0.414646864
-1.3,-0.7,-0.882681821,-1.483030081,0.60034826,0.360418034,0.404811924
-1.2,-0.7,-0.840967435,-1.38011086,0.539143425,0.290675633,0.390652259
-1.1,-0.7,-0.708463058,-0.672919214,0.035543844,0.001263365,0.052820374
-1,-0.7,-0.717629137,-0.832465529,0.114836392,0.013187397,0.137947324
-0.9,-0.7,-0.75704629,-1.418479681,0.661433391,0.43749413,0.466297403
-0.8,-0.7,-0.766874412,-0.651996136,0.114878276,0.013197018,0.17619472
-0.7,-0.7,-0.757806815,-1.078743577,0.320936762,0.103000405,0.297509778
-0.6,-0.7,-0.71939513,-0.303417593,0.415977537,0.173037312,1.370973691
-0.5,-0.7,-0.633757955,0.022011392,0.655769347,0.430033437,29.79227062
-0.4,-0.7,-0.56144116,0.509328365,1.070769525,1.146547375,2.102316694
-0.3,-0.7,-0.530413507,0.36766237,0.898075877,0.80654028,2.442664656
-0.2,-0.7,-0.467613601,0.762834728,1.230448329,1.514003092,1.612994643
-0.1,-0.7,-0.326499993,0.672419071,0.998919064,0.997839296,1.48556028
0,-0.7,-0.117379974,0.33688572,0.454265694,0.206357321,1.348426683
0.1,-0.7,0.034883364,0.52491343,0.490030066,0.240129466,0.93354454
0.2,-0.7,0.333061136,1.044850588,0.711789452,0.506644224,0.681235634
0.3,-0.7,0.341352602,0.631120563,0.289767961,0.083965471,0.459132498
0.4,-0.7,0.019497404,0.610737979,0.591240575,0.349565417,0.968075665
0.5,-0.7,-0.074788039,0.996985257,1.071773296,1.148697998,1.075014187
0.6,-0.7,-0.072109843,0.851046741,0.923156584,0.852218079,1.084730767
0.7,-0.7,-0.185059995,-0.143373951,0.041686044,0.001737726,0.290750471
0.8,-0.7,-0.490275643,-0.689759851,0.199484208,0.039793949,0.289208204
0.9,-0.7,-0.397791238,-0.780162096,0.382370858,0.146207473,0.490117195
1,-0.7,-0.415068117,-0.899690211,0.484622094,0.234858574,0.538654404
1.1,-0.7,-0.367241056,-1.302283049,0.935041993,0.874303528,0.718002122
1.2,-0.7,-0.271867706,-0.708504796,0.43663709,0.190651948,0.616279653
1.3,-0.7,-0.244505435,-0.685774922,0.441269487,0.194718761,0.643461103
1.4,-0.7,-0.316239137,-0.535437465,0.219198328,0.048047907,0.409381754
1.5,-0.7,-0.383750701,-0.9357813,0.552030599,0.304737782,0.589914117
1.6,-0.7,-0.324649576,-0.275318235,0.049331341,0.002433581,0.179179346
1.7,-0.7,-0.234899941,-0.586780548,0.351880607,0.123819962,0.599680082
1.8,-0.7,-0.31185315,-0.597774208,0.285921058,0.081750852,0.47830946
1.9,-0.7,-0.353881581,-0.248649448,0.105232133,0.011073802,0.423214827
2,-0.7,-0.352051177,0.130847737,0.482898914,0.233191361,3.690540816
2.1,-0.7,-0.395501233,0.053469274,0.448970507,0.201574516,8.39679452
2.2,-0.7,-0.527706174,-0.241469383,0.286236791,0.0819315,1.185395792
2.3,-0.7,-0.643449456,-1.102961659,0.459512203,0.211151465,0.41661666
2.4,-0.7,-0.766488664,-1.515570998,0.749082334,0.561124343,0.494257501
2.5,-0.7,-1.047562539,-0.649603903,0.397958636,0.158371076,0.612617372
2.6,-0.7,-0.993406472,-0.805686235,0.187720237,0.035238887,0.232994222
2.7,-0.7,-0.783514466,-1.067547917,0.284033451,0.080675001,0.266061548
2.8,-0.7,-0.720686781,-0.654043555,0.066643226,0.00444132,0.101894171
2.9,-0.7,-0.633555465,-1.069019914,0.435464449,0.189629287,0.40734924
3,-0.7,-0.498177032,-0.808495164,0.310318132,0.096297343,0.383821878
3.1,-0.7,-0.329837315,-0.626506686,0.296669371,0.088012716,0.473529457
3.2,-0.7,-0.295159442,0.075868189,0.371027631,0.137661503,4.890424252
3.3,-0.7,-0.429930269,0.228313118,0.658243387,0.433284357,2.883073005
3.4,-0.7,-0.530657958,0.309767634,0.840425592,0.706315176,2.713083937
3.5,-0.7,-0.541189546,-0.048046928,0.493142618,0.243189642,10.26377
3.6,-0.7,-0.528618726,-0.435666382,0.092952344,0.008640138,0.213356706
3.7,-0.7,-0.505016805,-0.339847922,0.165168883,0.02728076,0.48600822
3.8,-0.7,-0.503751832,-0.549992681,0.046240849,0.002138216,0.08407539
3.9,-0.7,-0.529321552,-0.492957115,0.036364437,0.001322372,0.073767953
4,-0.7,-0.583245808,-0.271730572,0.311515236,0.097041742,1.146412176
4.1,-0.7,-0.648014024,-0.770036876,0.122022852,0.014889576,0.158463648
4.2,-0.7,-0.668898949,-1.036847115,0.367948166,0.135385853,0.354872151
4.3,-0.7,-0.65432683,-1.076557159,0.422230329,0.178278451,0.392204283
4.4,-0.7,-0.637898716,-0.522096992,0.115801724,0.013410039,0.221801171
4.5,-0.7,-0.606602944,-0.416726768,0.189876176,0.036052962,0.455637101
4.6,-0.7,-0.535242492,-0.884749532,0.34950704,0.122155171,0.39503501
4.7,-0.7,-0.419715368,-1.040758371,0.621043003,0.385694412,0.596721603
4.8,-0.7,-0.520086801,-1.187608361,0.66752156,0.445585033,0.562072129
4.9,-0.7,-0.560478079,-0.868896902,0.308418823,0.09512217,0.354954451
5,-0.7,-0.580703785,-0.852197111,0.271493326,0.073708626,0.318580434
-5,-0.6,-0.813234002,-0.789945006,0.023288996,0.000542377,0.029481794
-4.9,-0.6,-0.852990498,-0.616845846,0.236144652,0.055764297,0.382826039
-4.8,-0.6,-0.957641407,-1.4217664,0.464124993,0.215412009,0.326442511
-4.7,-0.6,-1.321201941,-0.792377353,0.528824588,0.279655445,0.667389832
-4.6,-0.6,-1.345948,-0.380400091,0.965547909,0.932282764,2.538243106
-4.5,-0.6,-1.040329104,-1.256794333,0.216465229,0.046857195,0.172236
-4.4,-0.6,-0.927242654,-0.613300979,0.313941675,0.098559375,0.51188843
-4.3,-0.6,-0.964333143,-1.384003997,0.419670854,0.176123626,0.30322951
-4.2,-0.6,-0.757033557,-1.016535759,0.259502202,0.067341393,0.255280938
-4.1,-0.6,-0.567121737,-0.180498824,0.386622913,0.149477277,2.141969153
-4,-0.6,-0.602899332,-0.939701617,0.336802285,0.113435779,0.358414074
-3.9,-0.6,-0.663604268,-1.092266083,0.428661815,0.183750951,0.392451822
-3.8,-0.6,-0.657861798,-1.094809413,0.436947615,0.190923219,0.399108384
-3.7,-0.6,-0.660959963,0.029194344,0.690154307,0.476312967,23.64000051
-3.6,-0.6,-0.597984968,0.608772755,1.206757723,1.456264203,1.982279452
-3.5,-0.6,-0.517637779,0.124800205,0.642437984,0.412726563,5.147731801
-3.4,-0.6,-0.561535811,0.395042896,0.956578707,0.915042822,2.42145528
-3.3,-0.6,-0.874513497,-1.238508821,0.363995324,0.132492596,0.293898047
-3.2,-0.6,-1.178240541,-1.417811036,0.239570495,0.057394022,0.168972091
-3.1,-0.6,-1.073469539,-1.187958241,0.114488702,0.013107663,0.096374349
-3,-0.6,-0.955760553,-1.494045496,0.538284943,0.28975068,0.360286849
-2.9,-0.6,-0.965734748,-0.734594941,0.231139807,0.05342561,0.314649331
-2.8,-0.6,-1.01959108,-1.222796917,0.203205837,0.041292612,0.166181182
-2.7,-0.6,-0.955074995,-1.877426624,0.922351629,0.850732527,0.491285048
-2.6,-0.6,-1.121832182,-0.710722148,0.411110034,0.16901146,0.578439881
-2.5,-0.6,-0.784645474,-0.498819441,0.285826033,0.081696521,0.573004999
-2.4,-0.6,-0.284142634,0.617906094,0.902048728,0.813691907,1.459847599
-2.3,-0.6,-0.058837164,0.072580688,0.131417852,0.017270652,1.810644891
-2.2,-0.6,-0.093026097,0.297453165,0.390479262,0.152474054,1.312741997
-2.1,-0.6,0.040008941,0.916584432,0.876575491,0.768384592,0.956349967
-2,-0.6,0.176460478,1.308490992,1.132030514,1.281493084,0.865142
-1.9,-0.6,0.027909026,0.738470554,0.710561528,0.504897685,0.962206988
-1.8,-0.6,-0.282850855,0.071046427,0.353897282,0.125243286,4.981211534
-1.7,-0.6,-0.672905995,-0.449806362,0.223099633,0.049773446,0.49599039
-1.6,-0.6,-1.245443494,-1.219465137,0.025978357,0.000674875,0.021303074
-1.5,-0.6,-0.943677917,-1.047721028,0.104043111,0.010824969,0.099304212
-1.4,-0.6,-0.722120916,-0.67064482,0.051476096,0.002649789,0.076756123
-1.3,-0.6,-0.735767957,-0.829440773,0.093672816,0.008774596,0.112934907
-1.2,-0.6,-0.742142554,-0.944646955,0.202504401,0.041008032,0.214370459
-1.1,-0.6,-0.74589767,-0.780363083,0.034465413,0.001187865,0.044165868
-1,-0.6,-0.865233242,-0.740268648,0.124964594,0.01561615,0.168809789
-0.9,-0.6,-1.021006522,-1.53728652,0.516279998,0.266545037,0.3358385
-0.8,-0.6,-0.997351969,-1.553362131,0.556010162,0.3091473,0.35793982
-0.7,-0.6,-0.921951823,-1.217506289,0.295554466,0.087352443,0.242753955
-0.6,-0.6,-0.851498204,-0.412387043,0.439111161,0.192818612,1.064803487
-0.5,-0.6,-0.726257991,-0.339067876,0.387190115,0.149916185,1.14192509
-0.4,-0.6,-0.645148814,0.004948783,0.650097597,0.422626886,131.3651451
-0.3,-0.6,-0.593706285,-0.105010979,0.488695306,0.238823102,4.653754401
-0.2,-0.6,-0.562043567,0.398149043,0.96019261,0.921969847,2.411641134
-0.1,-0.6,-0.463961198,0.084893793,0.548854991,0.301241802,6.46519577
0,-0.6,-0.271923047,0.92487812,1.196801167,1.432333033,1.294009601
0.1,-0.6,0.003398476,1.033122182,1.029723706,1.060330911,0.99671048
0.2,-0.6,0.672665679,1.101989388,0.429323709,0.184318847,0.389589694
0.3,-0.6,0.68098637,1.292394996,0.611408626,0.373820509,0.473081858
0.4,-0.6,0.101870169,0.764625132,0.662754963,0.439244141,0.866771095
0.5,-0.6,0.022652695,0.722325802,0.699673107,0.489542456,0.968639227
0.6,-0.6,0.232104651,0.242528245,0.010423594,0.000108651,0.042978886
0.7,-0.6,0.262177983,0.29912883,0.036950847,0.001365365,0.123528203
0.8,-0.6,-0.255836203,-0.874391735,0.618555532,0.382610946,0.707412373
0.9,-0.6,-0.500328005,-0.296512038,0.203815967,0.041540948,0.687378388
1,-0.6,-0.587363528,-0.612093449,0.024729921,0.000611569,0.040402198
1.1,-0.6,-0.479780196,-1.317287326,0.83750713,0.701418192,0.635781665
1.2,-0.6,-0.505852996,-1.092500329,0.586647333,0.344155094,0.536976803
1.3,-0.6,-0.453935364,-0.76404947,0.310114106,0.096170759,0.405882234
1.4,-0.6,-0.435063881,-0.532963932,0.097900051,0.00958442,0.183689824
1.5,-0.6,-0.623321485,-0.326160699,0.297160786,0.088304533,0.91108704
1.6,-0.6,-0.360285245,0.264072657,0.624357902,0.38982279,2.364341349
1.7,-0.6,-0.182228972,-0.04469293,0.137536042,0.018916163,3.077355687
1.8,-0.6,-0.208307428,1.024006605,1.232314033,1.518597877,1.203423911
1.9,-0.6,-0.174254325,-0.22612758,0.051873255,0.002690835,0.229398181
2,-0.6,-0.042384168,-0.327508837,0.285124669,0.081296077,0.870586185
2.1,-0.6,0.081159013,0.034572445,0.046586568,0.002170308,1.347505743
2.2,-0.6,-0.138892263,-0.011569433,0.12732283,0.016211103,11.00510543
2.3,-0.6,-0.368321399,-0.770419776,0.402098377,0.161683105,0.521921152
2.4,-0.6,-0.587602303,-1.243004918,0.655402615,0.429552588,0.527272745
2.5,-0.6,-0.977474485,-0.707346261,0.270128224,0.072969257,0.381889661
2.6,-0.6,-0.920584688,-0.919801593,0.000783095,6.13237E-07,0.000851373
2.7,-0.6,-0.683770993,-1.117995381,0.434224388,0.188550819,0.388395512
2.8,-0.6,-0.638701862,-0.926432192,0.28773033,0.082788743,0.310578942
2.9,-0.6,-0.63624363,-0.741548002,0.105304372,0.011089011,0.142006143
3,-0.6,-0.522482373,-0.794368327,0.271885954,0.073921972,0.342266862
3.1,-0.6,-0.421399282,-0.459538877,0.038139595,0.001454629,0.082995362
3.2,-0.6,-0.447100939,-0.297970116,0.149130823,0.022240002,0.500489194
3.3,-0.6,-0.680732523,-1.030216455,0.349483932,0.122139019,0.339233499
3.4,-0.6,-0.95634994,-1.505882263,0.549532323,0.301985774,0.36492383
3.5,-0.6,-0.683164662,-0.375788361,0.307376301,0.094480191,0.817950563
3.6,-0.6,-0.54194074,-0.095119692,0.446821048,0.199649049,4.697461047
3.7,-0.6,-0.501224871,-1.014706016,0.513481145,0.263662886,0.506039322
3.8,-0.6,-0.492846197,-1.105704904,0.612858707,0.375595795,0.554269683
3.9,-0.6,-0.511274402,-1.11734879,0.606074388,0.367326164,0.542421841
4,-0.6,-0.547540557,-0.88185811,0.334317553,0.111768226,0.379105832
4.1,-0.6,-0.599156279,-0.587527275,0.011629004,0.000135234,0.019793131
4.2,-0.6,-0.684804631,-0.155380607,0.529424024,0.280289797,3.407272206
4.3,-0.6,-0.735961193,-1.45015204,0.714190847,0.510068566,0.492493771
4.4,-0.6,-0.729683123,-1.372107029,0.642423906,0.412708474,0.468202474
4.5,-0.6,-0.788944466,-0.834124744,0.045180278,0.002041258,0.054164894
4.6,-0.6,-0.687019641,-0.994502366,0.307482725,0.094545626,0.309182498
4.7,-0.6,-0.606008181,-1.053513765,0.447505584,0.200261248,0.424774312
4.8,-0.6,-0.598902154,-1.641315222,1.042413068,1.086625005,0.63510839
4.9,-0.6,-0.595760911,-1.484256744,0.888495833,0.789424845,0.598613304
5,-0.6,-0.586398429,-0.839491904,0.253093475,0.064056307,0.301484117
-5,-0.5,-0.85449457,-0.458322644,0.396171926,0.156952195,0.864395272
-4.9,-0.5,-0.93804838,-0.405121833,0.532926547,0.284010705,1.315472295
-4.8,-0.5,-1.124000419,-0.345764518,0.778235901,0.605651117,2.250768544
-4.7,-0.5,-1.677947493,-0.832327843,0.84561965,0.715072592,1.015969436
-4.6,-0.5,-1.643737244,-1.180388212,0.463349032,0.214692325,0.392539528
-4.5,-0.5,-1.082326389,-1.306761622,0.224435233,0.050371174,0.171749177
-4.4,-0.5,-1.005930581,-1.399287224,0.393356643,0.154729448,0.281112152
-4.3,-0.5,-1.306123396,-0.844905734,0.461217662,0.212721731,0.545880615
-4.2,-0.5,-0.905604974,-0.721353292,0.184251682,0.033948682,0.255425025
-4.1,-0.5,-0.598179007,0.279726684,0.877905691,0.770718402,3.13844099
-4,-0.5,-0.559339491,-0.925516903,0.366177412,0.134085897,0.39564638
-3.9,-0.5,-0.611189657,-0.681897342,0.070707685,0.004999577,0.103692566
-3.8,-0.5,-0.728484411,-0.981695354,0.253210943,0.064115782,0.257932303
-3.7,-0.5,-0.73751392,-0.67048806,0.06702586,0.004492466,0.099965777
-3.6,-0.5,-0.661666529,0.521396279,1.183062808,1.399637608,2.2690281
-3.5,-0.5,-0.661540805,0.131693691,0.793234496,0.629220966,6.023329516
-3.4,-0.5,-0.723408131,-0.408392608,0.315015523,0.09923478,0.771354616
-3.3,-0.5,-0.826312222,-1.371168375,0.544856153,0.296868227,0.397366336
-3.2,-0.5,-0.906588237,-1.208579063,0.301990826,0.091198459,0.249872628
-3.1,-0.5,-0.912227051,-0.137631744,0.774595307,0.59999789,5.628027988
-3,-0.5,-0.898119989,-0.636075616,0.262044373,0.068667253,0.411970474
-2.9,-0.5,-0.912461812,-0.259002924,0.653458888,0.427008518,2.522978806
-2.8,-0.5,-0.930668461,-1.162505984,0.231837523,0.053748637,0.199429101
-2.7,-0.5,-0.950525299,-1.474567533,0.524042234,0.274620263,0.355387069
-2.6,-0.5,-1.129390196,-1.363304138,0.233913942,0.054715732,0.171578693
-2.5,-0.5,-0.880763374,-0.880572379,0.000190995,3.64789E-08,0.000216898
-2.4,-0.5,-0.599728253,-0.347566545,0.252161708,0.063585527,0.725506272
-2.3,-0.5,-0.429199828,0.276581466,0.705781294,0.498127235,2.551802564
-2.2,-0.5,-0.299473172,0.093901485,0.393374657,0.154743621,4.18922722
-2.1,-0.5,-0.065178158,0.93180263,0.996980788,0.993970691,1.069948458
-2,-0.5,0.523480667,0.312968463,0.210512204,0.044315388,0.672630723
-1.9,-0.5,0.339923104,0.295053482,0.044869622,0.002013283,0.152072845
-1.8,-0.5,-0.261022295,0.205831856,0.466854151,0.217952799,2.268133613
-1.7,-0.5,-0.648778793,-0.495043904,0.153734889,0.023634416,0.310547989
-1.6,-0.5,-1.105799521,-1.712630987,0.606831466,0.368244428,0.354327039
-1.5,-0.5,-0.891296559,-1.817438006,0.926141447,0.857737979,0.509586266
-1.4,-0.5,-0.722733802,-0.992517769,0.269783967,0.072783389,0.27181777
-1.3,-0.5,-0.697827842,-0.525791526,0.172036316,0.029596494,0.327194919
-1.2,-0.5,-0.68748309,-0.348428994,0.339054096,0.11495768,0.973093806
-1.1,-0.5,-0.76347801,-0.264984518,0.498493492,0.248495761,1.881217422
-1,-0.5,-1.066170729,-1.080203772,0.014033043,0.000196926,0.012991107
-0.9,-0.5,-1.759733349,-1.875687122,0.115953773,0.013445277,0.061819358
-0.8,-0.5,-1.439788283,-1.870819569,0.431031286,0.185787969,0.230397037
-0.7,-0.5,-1.028649983,-1.632430673,0.60378069,0.364551121,0.369866053
-0.6,-0.5,-0.966422539,-0.436850548,0.529571991,0.280446494,1.212249804
-0.5,-0.5,-0.829938795,-0.299336493,0.530602302,0.281538802,1.772594769
-0.4,-0.5,-0.753532523,0.189299598,0.942832121,0.888932408,4.980634566
-0.3,-0.5,-0.727134633,0.163064286,0.890198919,0.792454116,5.459189998
-0.2,-0.5,-0.803851945,-0.357311994,0.446539951,0.199397928,1.249720017
-0.1,-0.5,-0.749537298,0.351597607,1.101134905,1.21249808,3.131804322
0,-0.5,-0.429053987,0.75375396,1.182807947,1.399034638,1.569222862
0.1,-0.5,-0.169415496,0.706269741,0.875685237,0.766824633,1.239873643
0.2,-0.5,0.102484229,0.468783915,0.366299686,0.13417546,0.781382794
0.3,-0.5,0.150950079,0.005943661,0.145006418,0.021026861,24.39681836
0.4,-0.5,0.029018947,0.822866917,0.79384797,0.630194599,0.964734337
0.5,-0.5,0.02733835,0.229452923,0.202114573,0.0408503,0.880854207
0.6,-0.5,0.16141871,-0.080566593,0.241985303,0.058556887,3.003543954
0.7,-0.5,0.203897284,-0.243574157,0.447471441,0.20023069,1.837105571
0.8,-0.5,-0.195253342,-0.777681887,0.582428545,0.33922301,0.748929035
0.9,-0.5,-0.603157383,-1.646512628,1.043355245,1.088590168,0.633675823
1,-0.5,-0.724849251,-0.858793855,0.133944604,0.017941157,0.155968285
1.1,-0.5,-0.577238067,-1.905116558,1.327878491,1.763261287,0.69700643
1.2,-0.5,-0.975344609,-1.322151542,0.346806933,0.120275049,0.262304979
1.3,-0.5,-0.678237068,-0.904836237,0.226599169,0.051347184,0.250431139
1.4,-0.5,-0.443234707,-0.352637261,0.090597446,0.008207897,0.256913991
1.5,-0.5,-0.482201348,-0.183315128,0.29888622,0.089332973,1.630450381
1.6,-0.5,-0.305679927,0.366961181,0.672641108,0.45244606,1.833003442
1.7,-0.5,-0.158176899,0.34738937,0.505566269,0.255597253,1.455330281
1.8,-0.5,-0.080961023,1.2840482,1.365009223,1.863250178,1.063051389
1.9,-0.5,0.004771957,0.137168258,0.132396301,0.01752878,0.965210923
2,-0.5,0.262725695,-0.199084193,0.461809888,0.213268373,2.319671296
2.1,-0.5,0.785919709,0.427173436,0.358746273,0.128698889,0.839814097
2.2,-0.5,0.221924345,-0.135607436,0.357531781,0.127828974,2.63652047
2.3,-0.5,-0.097834002,-0.232592553,0.134758551,0.018159867,0.579376034
2.4,-0.5,-0.255317036,-0.552417099,0.297100063,0.088268448,0.537818369
2.5,-0.5,-0.428821804,-1.182586432,0.753764628,0.568161115,0.637386501
2.6,-0.5,-0.517426293,-1.245432615,0.728006322,0.529993205,0.584540916
2.7,-0.5,-0.508545221,-0.322414905,0.186130316,0.034644495,0.577300594
2.8,-0.5,-0.584963184,-1.033817768,0.448854584,0.201470438,0.434171861
2.9,-0.5,-0.866989791,-0.866989791,0,0,0
3,-0.5,-0.525792805,-1.106974602,0.581181797,0.337772281,0.525018185
3.1,-0.5,-0.346700357,0.127764866,0.474465223,0.225117248,3.713581348
3.2,-0.5,-0.374327546,0.211190507,0.585518053,0.342831391,2.772463884
3.3,-0.5,-0.743871356,0.053625435,0.797496791,0.636001131,14.87161439
3.4,-0.5,-1.238871495,-0.737133145,0.50173835,0.251741372,0.680661769
3.5,-0.5,-0.744657868,-0.856153488,0.11149562,0.012431273,0.130228542
3.6,-0.5,-0.536116702,-0.762987792,0.22687109,0.051470492,0.297345636
3.7,-0.5,-0.479074854,-0.774073303,0.294998449,0.087024085,0.381098855
3.8,-0.5,-0.46861121,-0.757208824,0.288597614,0.083288583,0.381133453
3.9,-0.5,-0.483523973,-0.677728832,0.194204859,0.037715527,0.286552453
4,-0.5,-0.49104312,-0.509873688,0.018830568,0.00035459,0.03693183
4.1,-0.5,-0.540379659,-0.353173047,0.187206612,0.035046316,0.530070497
4.2,-0.5,-0.792838879,-1.12151587,0.328676991,0.108028564,0.293064949
4.3,-0.5,-1.028637312,-1.193401694,0.164764382,0.027147301,0.138062802
4.4,-0.5,-0.823696401,-1.731576324,0.907879923,0.824245954,0.524308348
4.5,-0.5,-0.791469174,-2.057856798,1.266387624,1.603737615,0.615391521
4.6,-0.5,-0.749223898,-1.02400279,0.274778892,0.07550344,0.268338031
4.7,-0.5,-0.708514237,-1.223254681,0.514740444,0.264957725,0.42079581
4.8,-0.5,-0.670282509,-1.355933309,0.6856508,0.47011702,0.505667053
4.9,-0.5,-0.601904769,-1.134092093,0.532187324,0.283223348,0.469262882
5,-0.5,-0.550069711,-0.50805372,0.042015991,0.001765343,0.082699898
-5,-0.4,-0.879128876,-0.485532373,0.393596503,0.154918207,0.81064935
-4.9,-0.4,-0.953088516,-0.334292203,0.618796313,0.382908877,1.851064152
-4.8,-0.4,-1.060764141,-0.634946406,0.425817735,0.181320743,0.670635712
-4.7,-0.4,-1.150513019,-0.194980592,0.955532427,0.913042219,4.900654045
-4.6,-0.4,-0.97679242,-1.335073829,0.358281409,0.128365568,0.268360746
-4.5,-0.4,-0.973207451,-1.883006334,0.909798883,0.827734008,0.483162944
-4.4,-0.4,-0.937864693,-1.952016592,1.014151899,1.028504073,0.519540614
-4.3,-0.4,-0.921453411,-1.462788105,0.541334694,0.293043251,0.370070479
-4.2,-0.4,-0.682365985,-0.189598456,0.492767529,0.242819838,2.599006022
-4.1,-0.4,-0.281036273,0.183645174,0.464681447,0.215928848,2.530322128
-4,-0.4,-0.382591307,-0.244272754,0.138318553,0.019132022,0.566246342
-3.9,-0.4,-0.561061278,-0.407864928,0.15319635,0.023469122,0.375605597
-3.8,-0.4,-0.643489374,-0.252546668,0.390942706,0.1528362,1.548001839
-3.7,-0.4,-0.673058696,0.28756088,0.960619576,0.92278997,3.340578093
-3.6,-0.4,-0.682129802,0.080996096,0.763125898,0.582361137,9.421761491
-3.5,-0.4,-0.724280811,-0.42739436,0.296886451,0.088141565,0.694642885
-3.4,-0.4,-0.807613064,-1.139484882,0.331871818,0.110138904,0.291247233
-3.3,-0.4,-0.873444404,-1.374507546,0.501063142,0.251064273,0.364540118
-3.2,-0.4,-0.86786906,-0.140825197,0.727043863,0.528592779,5.162739896
-3.1,-0.4,-0.850809785,-0.314595222,0.536214563,0.287526058,1.704458701
-3,-0.4,-0.852818909,-0.307951033,0.544867876,0.296881003,1.769332841
